,lat_x,lng_x,distance
2840,1.3678951,103.875854,1.333670292047259 km
2841,1.36790095,103.85345464052526,0.4883876152135828 km
2842,1.3680804,103.943963,0.8073903329551598 km
2843,1.36808575,103.85433288303888,0.5692769726728811 km
2844,1.3681420000000002,103.95258954832406,0.6549860186155128 km
2845,1.3681519,103.8891932,0.49638524704827475 km
2846,1.36817785,103.87293491044642,1.6138585595487445 km
2847,1.3681798,103.85754896424145,0.9101690528307049 km
2848,1.3682329,103.85297707051672,0.42438994688843584 km
2849,1.36824645,103.97040420158967,2.203815991889901 km
2850,1.3683106,103.85360353836924,0.48462942578165313 km
2851,1.36833335,103.85853452668768,1.0145046623890996 km
2852,1.36833675,103.84687972133112,0.34640165870137757 km
2853,1.3683445,103.84774419843228,0.26757374540027545 km
2854,1.3683562,103.8828034,0.9385470197714704 km
2855,1.36837695,103.94705934504562,0.5723303178400504 km
2856,1.3684043,103.89417656228512,0.37673239082622323 km
2857,1.3684593,103.95365064280172,0.7021531025376282 km
2858,1.36848945,103.85547884390664,0.6779626547929982 km
2859,1.3685065,103.9476750845024,0.5326741365542098 km
2860,1.3685416,103.95606619553348,0.9040906359525501 km
2861,1.368572,103.85798548781496,0.9498621699563785 km
2862,1.3685800499999998,103.83158468454434,0.6035431002817041 km
2863,1.3685808499999998,103.94982514395122,0.4970911436557886 km
2864,1.368603,103.85082026935956,0.20335575472671058 km
2865,1.3686244,103.8369567,0.31686889744141006 km
2866,1.36866815,103.87791841442456,1.230293662008999 km
2867,1.36867275,103.9565850545538,0.9453283915656857 km
2868,1.3687302,103.8515596930611,0.2594297645979528 km
2869,1.36884585,103.8379051513374,0.3254397563179916 km
2870,1.3688903,103.95526255104566,0.8083821258677845 km
2871,1.36894055,103.8544114573384,0.5511531757837558 km
2872,1.36895025,103.8338372238754,0.41176620824525373 km
2873,1.36897445,103.7764624136195,1.245167295449108 km
2874,1.3690875,103.87062104985375,1.8852352139447115 km
2875,1.369097,103.833145230925,0.46209388161135534 km
2876,1.3691126,103.9574055,1.0028472579877517 km
2877,1.3691339,103.89939934860604,0.8167582120276493 km
2878,1.3691736,103.7685202,0.4596763644926096 km
2879,1.3691925,103.869834,1.9663107616598048 km
2880,1.3692568500000002,103.83408467223104,0.36862190204808243 km
2881,1.3693479,103.7643824,0.052084411286780895 km
2882,1.3693797,103.9597541095958,1.2335532180393796 km
2883,1.3694037,103.8888612,0.4438515849110652 km
2884,1.3694176,103.8604291,1.2111524374700016 km
2885,1.3694183,103.87053120009216,1.9130491690969555 km
2886,1.36950025,103.8459328173678,0.4062750050878129 km
2887,1.3695505,103.8465557939056,0.33678365712978114 km
2888,1.3695733,103.8278767610532,0.8918955079640032 km
2889,1.36959125,103.85841919318976,0.986856451796828 km
2890,1.3696509,103.9479234,0.4045458960935291 km
2891,1.3697467,103.94481603491124,0.6165818954426128 km
2892,1.3697969,103.94968594262404,0.36174118089794544 km
2893,1.3698879000000002,103.85799815004374,0.9392893984090811 km
2894,1.36989185,103.85943216489414,1.0988740811042437 km
2895,1.3698942,103.94632426738984,0.47935768368327475 km
2896,1.36990015,103.84620757209012,0.37288978481458096 km
2897,1.3699017,103.8712065,1.8799915897150579 km
2898,1.3699149,103.88067361681814,1.1822570595464783 km
2899,1.3699258,103.8439568514047,0.6233506861677275 km
2900,1.3700067,103.8846744,0.8692981264653322 km
2901,1.3700860499999998,103.84248556135908,0.6759541687230407 km
2902,1.3700931,103.94757547001232,0.3776167940877316 km
2903,1.37013915,103.89135337373165,0.17124268253987165 km
2904,1.3701834000000002,103.85238135744102,0.3154143295166062 km
2905,1.3701903,103.8822487,1.1341124852943423 km
2906,1.370196,103.85901672502251,1.0530333356616255 km
2907,1.3701997,103.9632870020034,1.5897110717215999 km
2908,1.37021965,103.85442413260635,0.5424591478095823 km
2909,1.3702532,103.87100937491638,1.9203117154294502 km
2910,1.3702561,103.870233,1.9915009241225186 km
2911,1.3702769,103.77682868468344,1.3660333558555238 km
2912,1.3702891,103.8434139,0.6849078217414045 km
2913,1.3703146,103.88514855,0.8120575267327597 km
2914,1.3703559,103.8279093,0.9588075887462777 km
2915,1.37035665,103.8485357761894,0.12304443682537752 km
2916,1.37047055,103.96238834763685,1.4857846432086037 km
2917,1.3705678,103.857849575,0.9254087147766649 km
2918,1.3705693,103.85481250019537,0.5889715766884224 km
2919,1.37058115,103.95444378729492,0.6354406983313287 km
2920,1.3705846,103.7739849,1.065718123563368 km
2921,1.37061205,103.89502290952024,0.30353325192584063 km
2922,1.3706697,103.87029741886924,2.0115839708620347 km
2923,1.3706771,103.96253685,1.4978507404475223 km
2924,1.3707342,103.759633,0.5444356435921229 km
2925,1.3707500499999998,103.96097199851263,1.3251609417951782 km
2926,1.3707978,103.9469571,0.3588038362775357 km
2927,1.3709642,103.85223009474684,0.31847969863186754 km
2928,1.3710247,103.8294465,0.7939921066550424 km
2929,1.3710323,103.84178479655928,0.5825435751345088 km
2930,1.3710484,103.8481952,0.19550058791004948 km
2931,1.3710624500000002,103.9592426,1.1296501256191287 km
2932,1.3710692,103.8409541,0.4900856252892898 km
2933,1.3711071,103.90006004104973,0.8548832105773491 km
2934,1.3711215,103.85250601385314,0.3534171825036472 km
2935,1.37112775,103.95807671272708,1.0011265884821638 km
2936,1.3711581,103.7696485,0.5984384676636751 km
2937,1.3711957,103.8871348,0.5838816380469217 km
2938,1.37123615,103.85296098947214,0.40519495429819363 km
2939,1.3712697500000002,103.85385224981928,0.5002295519072265 km
2940,1.37127495,103.8591842845461,1.0815084958167145 km
2941,1.37127605,103.8800799543403,1.3466169336938063 km
2942,1.3712909,103.96163684575282,1.3882521071633949 km
2943,1.37129755,103.96241361148626,1.4738033058871325 km
2944,1.371347,103.9504026703521,0.22509273143961764 km
2945,1.37138015,103.83259607458244,0.4420963333043461 km
2946,1.37140415,103.85596073221782,0.7308730221781133 km
2947,1.3714661,103.8287593,0.8689872838307943 km
2948,1.37148765,103.8458657951172,0.4454237624696647 km
2949,1.3715307,103.87476290044684,1.6999824055525103 km
2950,1.3716072499999998,103.87540214808246,1.6592765489310168 km
2951,1.37162985,103.9615354976422,1.372312453774081 km
2952,1.3716487,103.7641266,0.20567528448403966 km
2953,1.3716565,103.9556941,0.7296041711985336 km
2954,1.3716605,103.84365627465804,0.6840184237106336 km
2955,1.3717139,103.82819199100578,0.9325339125954072 km
2956,1.37176845,103.88144141923571,1.2185259648987339 km
2957,1.37176975,103.83595609099524,0.07604527626278652 km
2958,1.3718348,103.94601583601418,0.3875341009210503 km
2959,1.37188985,103.87410002652452,1.77927130597005 km
2960,1.3719422,103.87526162687394,1.697660866397385 km
2961,1.3719551499999998,103.85093236210528,0.27091417133450446 km
2962,1.3719664,103.95955702189778,1.149388087048307 km
2963,1.37197115,103.83452755527384,0.23389491862716622 km
2964,1.37198995,103.9580894872136,0.9867825574554157 km
2965,1.37201575,103.95420347032484,0.5590856875799035 km
2966,1.3720202499999998,103.85018835,0.24123595154617034 km
2967,1.3720323,103.85760484542894,0.9251068436489689 km
2968,1.372072,103.8888572,0.40146919617663523 km
2969,1.3721082,103.8395079,0.3348840074206887 km
2970,1.3721314,103.8287,0.8786984822949562 km
2971,1.3721355,103.845696,0.4940159611609632 km
2972,1.3721356500000002,103.85059175,0.2693719395337034 km
2973,1.37241715,103.8876040216907,0.5459239149001331 km
2974,1.37247625,103.90126260132897,0.997100195110641 km
2975,1.3724805999999998,103.74430928109535,1.4245050647283848 km
2976,1.3725065,103.8318604,0.5364244944073597 km
2977,1.37252045,103.85099275,0.3276554225883667 km
2978,1.3725542,103.9436458301613,0.6298443486209447 km
2979,1.37259385,103.9610369536808,1.3088450085826666 km
2980,1.3725968000000002,103.87562460126242,1.7288950279847584 km
2981,1.37262055,103.9581631739301,0.9891897862609522 km
2982,1.3726778,103.74355264815564,1.405635088590907 km
2983,1.3726929499999998,103.7699175716839,0.6877071417505977 km
2984,1.37271,103.9455946,0.41229442336741157 km
2985,1.3727380500000002,103.87284395,1.9437566881539954 km
2986,1.3727613,103.894626048533,0.2980546027620277 km
2987,1.3727738,103.74597206306956,1.4034278405536067 km
2988,1.3728741,103.8517426,0.40604881265312687 km
2989,1.37292415,103.95862998447834,1.040118270179852 km
2990,1.37293705,103.85037044402092,0.3442712687834898 km
2991,1.37294185,103.85288153569851,0.4974918191504963 km
2992,1.3729598,103.8381097,0.23839496667444696 km
2993,1.3730163,103.8778923,1.6235916985337178 km
2994,1.3731121000000002,103.74180814842524,1.384354670519391 km
2995,1.3731562,103.8295106,0.8073795143292973 km
2996,1.3731602500000002,103.89596086941243,0.4488052152233052 km
2997,1.37316985,103.85738739594149,0.9419601800357127 km
2998,1.3732,103.8276595,1.0098113951486898 km
2999,1.3732074,103.8851536,0.8316792035072479 km
3000,1.3732243,103.8299883,0.7576670200424703 km
3001,1.3732686,103.773189,1.045932091459882 km
3002,1.3733683499999998,103.95356975520876,0.4782456482456238 km
3003,1.37337485,103.8530471456084,0.5437131373213769 km
3004,1.37341515,103.84908565525916,0.38862794289031527 km
3005,1.37342705,103.76555062187428,0.4180677287476123 km
3006,1.37344055,103.88056228215012,1.336504390197483 km
3007,1.3734463,103.95863234777008,1.041251590430529 km
3008,1.3734632,103.8402194,0.4626599445467387 km
3009,1.373502,103.8330788,0.4489818310854327 km
3010,1.3735147,103.9406677,0.9603627342744651 km
3011,1.3735229,103.870825,2.1652715896067454 km
3012,1.37353735,103.88751983946604,0.5951782211517928 km
3013,1.3735627,103.9462280480112,0.34496294066582706 km
3014,1.37365485,103.85697538402584,0.9223643802757774 km
3015,1.37365565,103.74191488080491,1.3230941204706959 km
3016,1.3736955000000002,103.8960759635456,0.4896425742945548 km
3017,1.37373055,103.89721912867071,0.6022047158619246 km
3018,1.3737636,103.8739271,1.947473470306861 km
3019,1.37379075,103.95542185,0.6879908280486362 km
3020,1.37379355,103.95972645,1.1650150726114668 km
3021,1.3737939,103.84901393695192,0.4312087686720097 km
3022,1.37379635,103.7630918,0.4650274015418864 km
3023,1.37379695,103.95665845629938,0.8248480175853944 km
3024,1.3738348,103.9005425592743,0.9508491048745977 km
3025,1.3738504,103.8753976,1.8554445215897908 km
3026,1.3739139,103.87038257255855,2.2307694402043143 km
3027,1.3739139,103.96077126445417,1.2819522353275914 km
3028,1.3739317,103.93976585363986,1.063856512844768 km
3029,1.37394025,103.85866714630616,1.106343113189005 km
3030,1.3739532,103.87956667368238,1.4560617389811565 km
3031,1.3739713999999998,103.74261706500718,1.2746732067283886 km
3032,1.3739835500000002,103.85559074965984,0.8070597684602798 km
3033,1.373985,103.837774,0.30947847500485115 km
3034,1.37398945,103.94502093770524,0.48588196313317766 km
3035,1.3739996,103.85014085275888,0.45433322236363244 km
3036,1.37404445,103.94760948849375,0.21680341647243345 km
3037,1.37404505,103.9600543,1.2036508986569403 km
3038,1.37414705,103.96298308380548,1.529358501172683 km
3039,1.37416415,103.85299144651646,0.6040701586189736 km
3040,1.3741753499999998,103.9578372,0.9600030760330284 km
3041,1.3741917,103.95731785038264,0.9029831851909126 km
3042,1.3742037,103.8281398,0.9856673018183046 km
3043,1.37421435,103.8746022,1.9401718918404791 km
3044,1.3742202,103.94605164638592,0.3825917434727034 km
3045,1.3742246,103.94357483004356,0.6487058235180931 km
3046,1.3742298000000002,103.93669867682132,1.4067815321896189 km
3047,1.3742884,103.73880582639715,1.372285648433472 km
3048,1.37431035,103.94747439013013,0.24537548843691834 km
3049,1.3743862,103.8829037,1.1087531959188517 km
3050,1.3744109,103.84894612027112,0.4998217067823933 km
3051,1.3744485,103.884287,0.9659594368387157 km
3052,1.37449175,103.73854449493312,1.3658224751190413 km
3053,1.3745033,103.7434393058213,1.205294714177106 km
3054,1.37450425,103.95738272555796,0.9155934137083744 km
3055,1.3745443,103.94407120179696,0.6034519030793487 km
3056,1.37455515,103.9606101779265,1.2714434595682569 km
3057,1.3745655499999998,103.90339457083743,1.2780516573121228 km
3058,1.3745690000000002,103.7463592295551,1.213904435943456 km
3059,1.3745853,103.8873108,0.6714957967409085 km
3060,1.3745984999999998,103.94197504158748,0.8314338817038689 km
3061,1.3745986,103.85304255478673,0.645399191051921 km
3062,1.3746039,103.95358731539122,0.5089913903629941 km
3063,1.3746339,103.87568687109366,1.8941867578011315 km
3064,1.3746636,103.8927147,0.37463552538973477 km
3065,1.37474175,103.74313297337204,1.1825130221896312 km
3066,1.3747661,103.9030085,1.2435753258191793 km
3067,1.3747713,103.9363808,1.448682038263728 km
3068,1.37478745,103.73898142661614,1.3142441977446058 km
3069,1.37481095,103.74262288457126,1.182913346592717 km
3070,1.37481965,103.7380477960102,1.3617458667250972 km
3071,1.37484405,103.84896385962794,0.5470672836427712 km
3072,1.37485905,103.89342466000792,0.4111586785889428 km
3073,1.3748722,103.8503768,0.5537157923064849 km
3074,1.37492895,103.94150548686916,0.8904663521709653 km
3075,1.3750017,103.8323204,0.6136113850158564 km
3076,1.3751553,103.8800744,1.4345886310383247 km
3077,1.37517865,103.90040326756557,0.9908715105659989 km
3078,1.3752048499999998,103.88237156026992,1.1949419933716137 km
3079,1.3752136,103.85305915791608,0.7019751494330276 km
3080,1.375216,103.94678994008518,0.3671354967272474 km
3081,1.3752244999999998,103.7424361872119,1.1415679514056127 km
3082,1.3752405,103.73748721142093,1.3563557213402078 km
3083,1.37527385,103.7388052214743,1.276027813023136 km
3084,1.3752854,103.74310862514696,1.1231657251037663 km
3085,1.3753185499999998,103.89999311467623,0.957046410384318 km
3086,1.375344,103.7587454,0.5398118859053944 km
3087,1.3753698,103.871648,2.2474101022119393 km
3088,1.37536995,103.77095964484108,0.9506770535601493 km
3089,1.3753714,103.85369875711666,0.75761741049189 km
3090,1.3753843,103.76289360387266,0.4993079679795444 km
3091,1.37539645,103.89469190748072,0.5216508134703023 km
3092,1.3755913,103.73705601811436,1.3528462088439726 km
3093,1.37563435,103.93602792223066,1.5028589756196546 km
3094,1.37568695,103.9454448803176,0.517726455852107 km
3095,1.37573825,103.83467627701047,0.5174641551267589 km
3096,1.3757397,103.74283577282182,1.0777384989885312 km
3097,1.3757523,103.83310874967104,0.6108304245876338 km
3098,1.3757595,103.93380542550392,1.7486197105700914 km
3099,1.3757758999999998,103.88205593942308,1.2513961106047613 km
3100,1.3758072,103.94404355587632,0.6584742558965228 km
3101,1.3758144,103.90283504233564,1.2663630545397202 km
3102,1.3758453,103.9319921,1.9492154179532752 km
3103,1.37585385,103.77054152928427,0.9523716915599625 km
3104,1.37586315,103.8400997523796,0.625466456718814 km
3105,1.3758765,103.84707499883513,0.6918912559709212 km
3106,1.3758814,103.74310967088373,1.0577971143354017 km
3107,1.3759069,103.89995805,0.9856473292797718 km
3108,1.3759611,103.8898834,0.5862997941960378 km
3109,1.37598265,103.94596550609025,0.49200321103152533 km
3110,1.3760309,103.7710916,1.0101639272011493 km
3111,1.3760439999999998,103.89509902120652,0.6062979715033924 km
3112,1.37605855,103.9447920802827,0.6009290484022987 km
3113,1.3760601499999998,103.74034844520476,1.1218556554598536 km
3114,1.3760887,103.73957133193804,1.156278523722003 km
3115,1.37610665,103.74104759178394,1.0883034427956206 km
3116,1.37612105,103.74824571167773,1.1092043078157416 km
3117,1.37612435,103.96095671168796,1.3429034847694343 km
3118,1.37613485,103.74697113240842,1.0606611077361814 km
3119,1.37621805,103.94235008014708,0.8478105213643073 km
3120,1.37628525,103.90020626708908,1.0311632555447934 km
3121,1.37629965,103.95984432488284,1.229099775626521 km
3122,1.37632325,103.74779812448816,1.0698866327244487 km
3123,1.3763236499999998,103.90337503957532,1.344101180798397 km
3124,1.37632995,103.74077628063984,1.075970907084044 km
3125,1.37635425,103.73834601464792,1.200782584774563 km
3126,1.3763809,103.8368214100198,0.5445076952144002 km
3127,1.37640055,103.77489833847288,1.372963758928905 km
3128,1.37641075,103.90116731952452,1.1298432632258377 km
3129,1.3764665,103.8500738,0.7247338483656255 km
3130,1.3764684,103.95838382184004,1.0811444114623903 km
3131,1.37651045,103.73947373100243,1.1203683276283936 km
3132,1.3765249,103.7573796,0.540770462871009 km
3133,1.37653765,103.75047604736054,1.1891092081750674 km
3134,1.3765823,103.74858093285876,1.0780807405626058 km
3135,1.37661515,103.9399991189079,1.106257095960659 km
3136,1.3766151999999998,103.94052928851568,1.0513572473112718 km
3137,1.37663105,103.87983059405065,1.5162888234804448 km
3138,1.37675445,103.74817849298924,1.0419660649801241 km
3139,1.3767773,103.75628466953452,0.62660281766226 km
3140,1.3767777,103.84201139498651,0.6401227638921163 km
3141,1.37678035,103.90156026233976,1.1554904483999322 km
3142,1.3768123,103.74766662985806,1.0141616627895802 km
3143,1.3768779,103.8934395,0.6287743396021709 km
3144,1.3768801,103.87915027839009,1.5967527427246115 km
3145,1.3768888,103.74143651992264,0.9923201630462182 km
3146,1.3769159000000002,103.74298375308896,0.946724150824659 km
3147,1.3769445,103.83420550769615,0.6606536068946671 km
